,Date,Time,Location,Sub-location,Source,Notes,Longitude,Latitude,Postal,Area
1086,2020-07-30,1940h - 2025h,FairPrice Hub (1 Joo Koon Circle),Decathlon,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.678279283036,1.3271618610269,629117,Pioneer
1087,2020-07-29,1900h - 2040h,Wisma Atria (435 Orchard Road),Omakase Burger,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.83320097018299,1.30370452023703,238877,Orchard
1088,2020-07-28,1115h - 1215h,IKEA Alexandra (317 Alexandra Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.806034849631,1.28796619500179,159965,Queenstown
1089,2020-07-28,1200h - 1300h,NG AH SIO Bak Kut Teh (208 Rangoon Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.85292606546699,1.31765320027518,218453,Serangoon
1090,2020-07-28,1200h - 1315h,Gek Poh Shopping Centre (762 Jurong West Street 75),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.69773963000999,1.3487416466288,640762,Jurong West
1091,2020-07-27,1335h - 1435h,Bukit Panjang Integrated Transport Hub (15 Petir Road),Mr Teh Tarik deli,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.763150183869,1.37838922117999,678270,Bukit Panjang
1092,2020-07-26,1250h - 1540h,Bugis Junction (200 Victoria Street),"adidas, KFC",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.855327952042,1.2990679819128799,NIL,Rochor
1093,2020-07-26,1430h - 1530h,Sunshine Place (475 Choa Chu Kang Avenue 3),Giant,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.738931794069,1.3780561475208402,680475,Choa Chu Kang
1094,2020-07-25,1230h - 1400h,Ananas Cafe (10 Choa Chu Kang Avenue 4),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.74413911363001,1.38567272095723,689810,Choa Chu Kang
1095,2020-07-25,1255h - 1430h,myCK (478 Tampines Street 44),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.953125856604,1.36131894620827,520478,Tampines
1096,2020-07-25,1335h - 1430h,Bukit Panjang Integrated Transport Hub (15 Petir Road),Mr Teh Tarik deli,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.763150183869,1.37838922117999,678270,Bukit Panjang
1097,2020-07-25,1600h - 1735h,myCK (478 Tampines Street 44),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.953125856604,1.36131894620827,520478,Tampines
1098,2020-07-25,1800h - 2000h,CT Hub (2 Kallang Avenue),Botanict,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.862855046493,1.3121356613486599,339407,Serangoon
1099,2020-07-25,2230h - 0030h,Al-Sahira Restaurant (200 Jalan Sultan),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.86141291468799,1.30362436176047,199018,Rochor
1100,2020-07-24,1930h - 2200h,Northpoint City (930 Yishun Avenue 2),Din Tai Fung,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.836107231373,1.42924414326245,769098,Yishun
1101,2020-07-23,1730h - 2030h,Ramada by Wyndham Singapore at Zhongshan Park (16 Ah Hood Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.846340466467,1.32687187826846,NIL,Novena
1102,2020-07-22,1145h - 1220h,Hillion Mall (17 Petir Road),Watsons,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.763022901683,1.3784986806083401,678278,Bukit Panjang
1103,2020-07-22,1430h - 1540h,Hillion Mall (17 Petir Road),"McDonald’s, FairPrice",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.763022901683,1.3784986806083401,678278,Bukit Panjang
1104,2020-07-21,1500h - 1550h,Raffles City Shopping Centre (252 North Bridge Road),Raffles City Market Place,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.853331827088,1.29407644483072,179103,Museum
1105,2020-07-21,1510h - 1610h,Funan Mall (107 North Bridge Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.84998479004801,1.29124400604241,179105,Museum
1106,2020-07-21,1730h - 2030h,Ramada by Wyndham Singapore at Zhongshan Park (16 Ah Hood Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.846340466467,1.32687187826846,NIL,Novena
1107,2020-07-20,1130h - 1230h,Changi Village Hawker Centre (2 Changi Village Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.988327815796,1.3891768677949399,500002,Changi Airport
1108,2020-07-20,1200h - 1300h,B&S Mini Mart Pte Ltd (310 Geylang Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.879622127227,1.31245131450842,389349,Kallang
1109,2020-07-20,1720h - 2005h,Ramada by Wyndham Singapore at Zhongshan Park (16 Ah Hood Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.846340466467,1.32687187826846,NIL,Novena
1110,2020-07-20,1830h - 1910h,Tekka Centre (665 Buffalo Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.850611312978,1.30617705352996,210665,Rochor
1111,2020-07-19,0945h - 1130h,orchardgateway (277 Orchard Road),CHIMPCHAMP FITNESS,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.839442780042,1.30044325279545,238858,River Valley
1112,2020-07-19,1230h - 1530h,Kallang Wave Mall (1 Stadium Place),Yunomori Onsen & Spa,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.87275070166099,1.3038432718231798,397628,Serangoon
1113,2020-07-18,1900h - 2015h,SAFRA Yishun (60 Yishun Avenue 4),Pin Si Restaurant,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.840902278162,1.42429829576671,769027,Yishun
1114,2020-07-17,0950h - 1020h,Pasir Ris West Plaza (735 Pasir Ris Street 72),Kopitiam,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.936395030884,1.37943525730799,510735,Pasir Ris
1115,2020-07-17,0955h - 1025h,Changi Village Hawker Centre (2 Changi Village Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.988327815796,1.3891768677949399,500002,Changi Airport
1116,2020-07-17,1540h - 1710h,Joo Chiat Complex (1 Joo Chiat Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.898397565472,1.31593802099833,420001,Geylang
1117,2020-07-17,1700h - 1830h,"ActiveSG Gym at Fernvale Square (51A Sengkang West
Avenue)",,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.898397565472,1.31593802099833,420001,Geylang
1118,2020-07-17,1930h - 2115h,LECOQ (25 Church Street),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.848603133687,1.2837615377650402,049482,Singapore River
1119,2020-07-17,2140h - 0000h,FilmGarde Bugis+ (201 Victoria Street),Hall 6,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.854370864874,1.2995076134825,188067,Rochor
1120,2020-07-16,1700h - 1830h,"ActiveSG Gym at Fernvale Square (51A Sengkang West
Ave)",,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.854370864874,1.2995076134825,188067,Rochor
1121,2020-07-16,1805h - 1940h,G7 Sinma Live Seafood Restaurant (163 Geylang Road Lorong 3),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.87454619633101,1.31162588266303,389240,Kallang
1122,2020-07-16,2245h - 0030h,313 KPT Pte Ltd (313A Sembawang Drive),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.821277851245,1.44410704772452,751313,Sembawang
1123,2020-07-15,1200h - 1240h,Lot One Shoppers’ Mall (21 Choa Chu Kang Avenue 4),McDonald’s,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.745039321847,1.38495924492367,NIL,Choa Chu Kang
1124,2020-07-15,1400h - 1530h,Seah Im Food Centre (2 Seah Im Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.819219907356,1.26659171419946,099114,Bukit Merah
1125,2020-07-15,1610h - 1850h,VivoCity (1 HarbourFront Walk),"Golden Village VivoCity, Soup Restaurant",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.82238251183,1.26427727331345,NIL,Bukit Merah
1126,2020-07-15,2230h - 0000h,Thasevi Food (239 Jalan Kayu),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.872831944611,1.39625381336363,799463,Seletar
1127,2020-07-14,1000h - 1040h,Albert Centre (270 Queen Street),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.854121893196,1.30109180489625,180270,Rochor
1128,2020-07-14,1000h - 1200h,Westgate (3 Gateway Drive),Food Republic@Westgate,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.742722109979,1.3342947893069599,NIL,Jurong East
1129,2020-07-14,1005h - 1120h,ICBC Jurong East Sub-Branch (130 Jurong Gateway Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.739321261736,1.3347249046743401,600130,Jurong East
1130,2020-07-14,1140h - 1220h,Sheng Siong Supermarket (7 Jurong West Avenue 5),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.703415655017,1.34878489718302,649486,Boon Lay
1131,2020-07-14,1330h - 1400h,Market Street Interim Hawker Centre (5 Cross Street),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.848766346361,1.28164602015999,048418,Straits View
1132,2020-07-14,1330h - 1400h,FairPrice Jurong Gateway Road (135 Jurong Gateway Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.739826358818,1.33385165809403,600135,Jurong East
1133,2020-07-14,1520h - 1930h,Waterway Point (83 Punggol Central),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.902162739109,1.4064128354557401,NIL,Punggol
1134,2020-07-14,1600h - 1655h,"VivoCity (1 HarbourFront Walk)
FairPrice Xtra",,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.82238251183,1.26427727331345,NIL,Bukit Merah
1135,2020-07-14,1600h - 1930h,JEM (50 Jurong Gateway Road),"Starbucks, Marché Mövenpick",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.743262234833,1.3325523295069,NIL,Jurong East
1136,2020-07-14,1930h - 2130h,Food Park – Lor Lew Lian (2 Lorong Lew Lian),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.87556051734501,1.3505200601544898,531002,Toa Payoh
1137,2020-07-14,1935h - 2005h,Westgate (3 Gateway Drive),Tokyu Hands Jurong East,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.742722109979,1.3342947893069599,NIL,Jurong East
1138,2020-07-14,1945h - 2020h,Sembawang Community Club (2125 Sembawang Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.8288141462,1.4517078495617601,758528,Simpang
1139,2020-07-14,2105h - 2225h,"ActiveSG Gym at Fernvale Square (51A Sengkang West
Avenue)",,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.8288141462,1.4517078495617601,758528,Simpang
1140,2020-07-13,1230h - 1300h,The Metropolis (9 North Buona Vista Drive),SaladStop!,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.791311770125,1.3063078463425701,138588,Queenstown
1141,2020-07-13,1740h - 1825h,Tiong Bahru Plaza (298 Tiong Bahru Road),McDonald’s,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.828004844701,1.2863085351796002,168730,Outram
1142,2020-07-13,1935h - 2040h,FairPrice Joo Chiat Complex (2 Joo Chiat Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.89899224503401,1.31552186936095,420002,Geylang
1143,2020-07-12,1120h - 1220h,Bukit Panjang Plaza (1 Jelebu Road),Streats,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.763993944333,1.3805424560629902,NIL,Bukit Panjang
1144,2020-07-12,1300h - 1700h,Bar Bar Black Sheep (86 Robertson Quay),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.837158903917,1.29026307473852,238245,Outram
1145,2020-07-12,1740h - 1815h,G7 Sinma Live Seafood Restaurant (163 Geylang Road Lorong 3),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.87454619633101,1.31162588266303,389240,Kallang
1146,2020-07-12,1830h - 1930h,Resorts World Sentosa Casino (8 Sentosa Gateway),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.820310245477,1.25675542276498,098269,Bukit Merah
1147,2020-07-12,1915h - 2055h,Golden Mile Complex (5001 Beach Road),Diandin Leluk Thai Restaurant,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.865284424819,1.30285776289788,199588,Rochor
1148,2020-07-12,2010h - 2140h,Suntec City (3 Temasek Boulevard),Din Tai Fung,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.85767549434601,1.2948790500243001,038983,Museum
1149,2020-07-11,0645h - 0715h,Sheng Siong Supermarket (154A Bukit Batok West Avenue 8),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.743704684376,1.34738825473827,651154,Bukit Batok
1150,2020-07-11,1000h - 1100h,SingPost Centre (10 Eunos Road 8),Bon Aesthetics,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.89448292560199,1.31893132637471,408600,Paya Lebar
1151,2020-07-11,1310h - 1340h,Bugis+ (201 Victoria Street),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.854370864874,1.2995076134825,188067,Rochor
1152,2020-07-11,1625h - 1700h,West Mall (1 Bukit Batok Central Link),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.74902197661801,1.35018916560505,658713,Bukit Batok
1153,2020-07-10,0620h - 0650h,Sheng Siong Supermarket (154A Bukit Batok West Avenue 8),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.743704684376,1.34738825473827,651154,Bukit Batok
1154,2020-07-10,1200h - 1230h,Block 16 Bedok South Market & Food Centre (16 Bedok South Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.935473637292,1.32050083785241,460016,Bedok
1155,2020-07-10,1200h - 1500h,The Panggung@Aroma Kampung Restaurant (2 Joo Chiat Complex),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.899054057958,1.3155218682708603,420002,Geylang
1156,2020-07-10,1250h - 1330h,HAO Mart (505 Canberra Link),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.822534715231,1.45026201889682,750505,Sembawang
1157,2020-07-10,1250h - 1330h,Taman Jurong Shopping Centre (399 Yung Sheng Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.72026802060999,1.3350420286067,610399,Boon Lay
1158,2020-07-10,1255h - 1400h,Northpoint City (930 Yishun Avenue 2),O’Coffee Club Xpress,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.836107231373,1.42924414326245,769098,Yishun
1159,2020-07-10,1550h - 1620h,Apple Orchard Road (270 Orchard Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.83628392344299,1.3029831225958,238857,Orchard
1160,2020-07-10,1810h - 1850h,"Century Square (2 Tampines Central 5)
Nakhon Kitchen",,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.943798460573,1.3522786913820402,NIL,Tampines
1161,2020-07-10,1945h - 2040h,Mustafa Centre (145 Syed Alwi Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.85500205252899,1.31053493112423,207704,Serangoon
1162,2020-07-10,2115h - 2200h,Spize Bedok (336 Bedok Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.94800058343,1.33126356067108,469512,Bedok
1163,2020-07-09,1125h - 1200h,Tang Plaza (310 Orchard Road),TANGS,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.83306065594999,1.30505783063,238864,Orchard
1164,2020-07-09,1310h - 1400h,VivoCity (1 HabourFront Walk),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.82238251183,1.26427727331345,NIL,Bukit Merah
1165,2020-07-09,1500h - 1910h,IMM (2 Jurong East Street 21),adidas Outlet,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.746638235324,1.33502430989432,NIL,Jurong East
1166,2020-07-09,1600h - 1630h,Alsalam Restaurant (427 East Coast Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.91188485858,1.30910011360694,429014,Marine Parade
1167,2020-07-09,1600h - 1715h,Bedok Point (799 New Upper Changi Road),Challenger,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.932384005117,1.3248010255226699,467351,Bedok
1168,2020-07-09,1630h - 1730h,Relax & Comfort Reflexology Therapy (92 Lorong 4 Toa Payoh),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.849457178811,1.33807081646129,310092,Bishan
1169,2020-07-09,1930h - 2150h,Northpoint City (930 Yishun Avenue 2),Malaysia Chiak!,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.836107231373,1.42924414326245,769098,Yishun
1170,2020-07-07,1120h - 1200h,Old Airport Road Food Centre & Shopping Mall (51 Old Airport Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.885833296453,1.30825157725791,390051,Paya Lebar
1171,2020-07-07,1725h - 1800h,Kallang Wave Mall (1 Stadium Place),My Kampung,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.87275070166099,1.3038432718231798,397628,Serangoon
1172,2020-07-06,1230h - 1300h,Kallang Wave Mall (1 Stadium Place),My Kampung,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.87275070166099,1.3038432718231798,397628,Serangoon
1173,2020-07-06,1725h - 1800h,Kallang Wave Mall (1 Stadium Place),My Kampung,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.87275070166099,1.3038432718231798,397628,Serangoon
1174,2020-07-05,0755h - 1015h,Singapore Safety Driving Centre (2 Woodlands Industrial Park E4),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.794001666259,1.45180234400404,757387,Sembawang
1175,2020-07-05,1115h - 1245h,JEM (50 Jurong Gateway Road),"Canton Paradise, Coffee Bean & Tea Leaf",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.743262234833,1.3325523295069,NIL,Jurong East
1176,2020-07-05,1145h - 1220h,People’s Park Food Centre (32 New Market Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.84257877105401,1.28485860802646,050032,Outram
1177,2020-07-05,1725h - 1800h,Kallang Wave Mall (1 Stadium Place),My Kampung,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.87275070166099,1.3038432718231798,397628,Serangoon
1178,2020-07-05,2020h - 2130h,The Guild (55 Keong Saik Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.841542350907,1.2806192315744098,089158,Outram
1179,2020-07-04,1100h - 1130h,Jurong Point (1 Jurong West Central 2),Singtel,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.706685012654,1.33945200436318,NIL,Boon Lay
1180,2020-07-04,1120h - 1200h,Old Airport Road Food Centre & Shopping Mall (51 Old Airport Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.885833296453,1.30825157725791,390051,Paya Lebar
1181,2020-07-04,1200h - 1255h,Lucky Plaza (304 Orchard Road),McDonald’s,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.834005158524,1.3044637897473998,NIL,Orchard
1182,2020-07-04,1206h - 1300h,Funan Mall (107 North Bridge Road),"Expressions: Slimming, Facial And Aesthetic Treatment Singapore",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.84998479004801,1.29124400604241,179105,Museum
1183,2020-07-04,1405h - 1525h,Tang Plaza (310 Orchard Road),TANGS,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.83306065594999,1.30505783063,238864,Orchard
1184,2020-07-04,1500h - 1540h,Jurong Point (1 Jurong West Central 2),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.706685012654,1.33945200436318,NIL,Boon Lay
1185,2020-07-04,1705h - 1945h,Plaza Singapura (68 Orchard Road),Swensen’s,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.845067272666,1.30082071769235,238839,Museum
1186,2020-07-04,1725h - 1800h,Kallang Wave Mall (1 Stadium Place),My Kampung,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.87275070166099,1.3038432718231798,397628,Serangoon
1187,2020-07-04,1730h - 2000h,East Coast Lagoon Food Village (1220 East Coast Parkway),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.93512071816,1.30689467825616,468960,Bedok
1188,2020-07-04,1750h - 1820h,Sim Lim Square (1 Rochor Canal Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.852875622062,1.30302298515261,188504,Rochor
1189,2020-07-04,1915h - 2015h,FairPrice Hub (1 Joo Koon Circle),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.678279283036,1.3271618610269,629117,Pioneer
1190,2020-07-04,2120h - 2205h,Wisma Atria (435 Orchard Road),Picnic Urban Food Court,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.83320097018299,1.30370452023703,238877,Orchard
1191,2020-07-03,1726h - 1800h,Kallang Wave Mall (1 Stadium Place),My Kampung,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.87275070166099,1.3038432718231798,397628,Serangoon
1192,2020-07-03,1920h - 2220h,IMM (2 Jurong East Street 21),ANDES by ASTONS,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.746638235324,1.33502430989432,NIL,Jurong East
1193,2020-07-03,2030h - 2150h,JEM (50 Jurong Gateway Road),"Penang Culture, Don Don Donki",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.743262234833,1.3325523295069,NIL,Jurong East
1194,2020-07-03,2200h - 2245h,Marina Barrage (8 Marina Gardens Drive),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.869885272808,1.2808841088043301,018951,Marina South
1195,2020-07-03,2300h - 2330h,Sheng Siong Supermarket (7 Jurong West Avenue 5),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.703415655017,1.34878489718302,649486,Boon Lay
1196,2020-07-01,0950h - 1045h,Jurong West 651 Food House Pte Ltd (651 Jurong West Street 61),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.69715629537701,1.3371188339453401,640651,Jurong West
1197,2020-07-01,1215h - 1315h,Albert Centre Market and Food Centre (270 Queen Street),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.854121893196,1.30109180489625,180270,Rochor
1198,2020-07-01,1410h - 1440h,Jurong Point (1 Jurong West Central 2),NTUC FairPrice,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.706685012654,1.33945200436318,NIL,Boon Lay
1199,2020-07-01,1600h - 1640h,The Daily Scoop (369 Sembawang Road),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.82605189601699,1.4269078129977,758382,Yishun
1200,2020-07-01,1830h - 1930h,NTI Food Court (964 Jurong West Street 91),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.692646163316,1.34199728698447,640964,Jurong West
1201,2020-06-30,1110h - 1145h,Fu Chan Coffee Shop (Block 145 Teck Whye Avenue),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.75246691069201,1.3815050043753099,680145,Choa Chu Kang
1202,2020-06-30,1400h - 1430h,IMM (2 Jurong East Street 21),Skechers Outlet,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.746638235324,1.33502430989432,NIL,Jurong East
1203,2020-06-30,1935h - 2115h,Great World City (1 Kim Seng Promenade),"Cold Storage, Meidi-ya Supermarket, Food Junction",https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.831975865363,1.29347596207041,NIL,River Valley
1204,2020-06-29,1200h - 1240h,ION Orchard (2 Orchard Turn),Food Opera @ ION Orchard,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.83177429663701,1.30419841973372,NIL,Orchard
1205,2020-06-28,0830h - 0900h,Fengshan Market & Food Centre (85 Bedok North Street 4),,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.938794058948,1.3320312566868702,460085,Bedok
1206,2020-06-28,1040h - 1130h,Lucky Plaza (304 Orchard Road),McDonald’s,https://www.gov.sg/article/covid-19-public-places-visited-by-cases-in-the-community-during-infectious-period,,103.834005158524,1.3044637897473998,NIL,Orchard
